faMeasureChannelPedestal: slot 7, chan 4 => avg 111.448, rms  1.373, min 106, max 117
faMeasureChannelPedestal: slot 7, chan 5 => avg 134.467, rms  1.364, min 129, max 140
faMeasureChannelPedestal: slot 7, chan 6 => avg 103.429, rms  1.415, min 99, max 109
faMeasureChannelPedestal: slot 7, chan 7 => avg 150.708, rms  1.532, min 145, max 156
faMeasureChannelPedestal: slot 7, chan 8 => avg 117.267, rms  1.284, min 113, max 122
faMeasureChannelPedestal: slot 7, chan 9 => avg 97.696, rms  1.387, min 93, max 103
faMeasureChannelPedestal: slot 7, chan 10 => avg 106.195, rms  1.281, min 101, max 110
faMeasureChannelPedestal: slot 7, chan 11 => avg 79.695, rms  1.179, min 75, max 84
faMeasureChannelPedestal: slot 7, chan 12 => avg 130.728, rms  1.502, min 126, max 136
faMeasureChannelPedestal: slot 7, chan 13 => avg 91.317, rms  1.154, min 88, max 95
faMeasureChannelPedestal: slot 7, chan 14 => avg 105.438, rms  1.255, min 101, max 109
faMeasureChannelPedestal: slot 7, chan 15 => avg 103.323, rms  1.173, min 99, max 107
faMeasureChannelPedestal: slot 8, chan 0 => avg 105.452, rms  1.224, min 101, max 110
faMeasureChannelPedestal: slot 8, chan 1 => avg 99.042, rms  1.151, min 95, max 103
faMeasureChannelPedestal: slot 8, chan 2 => avg 150.881, rms  1.125, min 147, max 155
faMeasureChannelPedestal: slot 8, chan 3 => avg 100.396, rms  1.149, min 96, max 104
faMeasureChannelPedestal: slot 8, chan 4 => avg 117.202, rms  1.303, min 113, max 122
faMeasureChannelPedestal: slot 8, chan 5 => avg 108.739, rms  1.291, min 104, max 114
faMeasureChannelPedestal: slot 8, chan 6 => avg 113.555, rms  1.224, min 109, max 118
faMeasureChannelPedestal: slot 8, chan 7 => avg 133.678, rms  1.274, min 129, max 138
faMeasureChannelPedestal: slot 8, chan 8 => avg 118.774, rms  1.338, min 114, max 123
faMeasureChannelPedestal: slot 8, chan 9 => avg 126.556, rms  1.335, min 122, max 132
