faMeasureChannelPedestal: slot 7, chan 14 => avg 112.297, rms  1.247, min 107, max 116
faMeasureChannelPedestal: slot 7, chan 15 => avg 79.607, rms  1.156, min 76, max 84
faMeasureChannelPedestal: slot 8, chan 0 => avg 143.948, rms  1.355, min 139, max 149
faMeasureChannelPedestal: slot 8, chan 1 => avg 127.711, rms  1.272, min 123, max 132
faMeasureChannelPedestal: slot 8, chan 2 => avg 132.340, rms  1.237, min 128, max 137
faMeasureChannelPedestal: slot 8, chan 3 => avg 119.768, rms  1.225, min 115, max 124
faMeasureChannelPedestal: slot 8, chan 4 => avg 155.728, rms  1.431, min 151, max 160
faMeasureChannelPedestal: slot 8, chan 5 => avg 120.378, rms  1.464, min 115, max 125
faMeasureChannelPedestal: slot 8, chan 6 => avg 131.662, rms  1.379, min 127, max 137
faMeasureChannelPedestal: slot 8, chan 7 => avg 125.969, rms  1.422, min 121, max 131
faMeasureChannelPedestal: slot 8, chan 8 => avg 120.924, rms  1.376, min 116, max 127
faMeasureChannelPedestal: slot 8, chan 9 => avg 148.869, rms  1.523, min 144, max 156
faMeasureChannelPedestal: slot 8, chan 10 => avg 160.165, rms  1.357, min 156, max 164
faMeasureChannelPedestal: slot 8, chan 11 => avg 110.719, rms  1.232, min 106, max 115
faMeasureChannelPedestal: slot 8, chan 12 => avg 96.670, rms  1.280, min 92, max 101
faMeasureChannelPedestal: slot 8, chan 13 => avg 124.389, rms  1.290, min 120, max 129
faMeasureChannelPedestal: slot 8, chan 14 => avg 114.890, rms  1.226, min 110, max 133
faMeasureChannelPedestal: slot 8, chan 15 => avg 128.238, rms  1.352, min 123, max 133
faMeasureChannelPedestal: slot 9, chan 0 => avg 112.406, rms  1.218, min 108, max 117
faMeasureChannelPedestal: slot 9, chan 1 => avg 82.783, rms  1.265, min 78, max 87
faMeasureChannelPedestal: slot 9, chan 2 => avg 78.822, rms  1.221, min 75, max 83
faMeasureChannelPedestal: slot 9, chan 3 => avg 54.711, rms  1.199, min 50, max 59
faMeasureChannelPedestal: slot 9, chan 4 => avg 85.103, rms  1.387, min 80, max 90
faMeasureChannelPedestal: slot 9, chan 5 => avg 88.109, rms  1.298, min 84, max 93
faMeasureChannelPedestal: slot 9, chan 6 => avg 90.234, rms  1.184, min 85, max 95
faMeasureChannelPedestal: slot 9, chan 7 => avg 53.020, rms  1.330, min 47, max 58
faMeasureChannelPedestal: slot 9, chan 8 => avg 105.088, rms  1.261, min 101, max 109
faMeasureChannelPedestal: slot 9, chan 9 => avg 113.454, rms  1.285, min 109, max 119
faMeasureChannelPedestal: slot 9, chan 10 => avg 92.529, rms  1.252, min 89, max 97
